,_id,client,uuid,last_time,first_visit_dt,last_visit_dt,sessions,assumed_behaviour,behaviour_changed,behaviour_escalated,bought_anything,bought_last_session
61b20781c459460a57e001f1,61b20781c459460a57e001f1,premier_staging,4e585948-21fc-465a-98e3-85996d2b2222,0.0,2021-12-09 05:41:21.639,2021-12-09 05:41:21.639,1.0,,0.0,0.0,0.0,0.0
61b2079cc459460a57e001f4,61b2079cc459460a57e001f4,premier,d719fd7e-3764-4767-8d92-52004145fb83,20004.0,2021-12-09 15:41:48.362,2021-12-09 15:42:07.865,1.0,SB,0.0,0.0,0.0,0.0
61b207a4c459460a57e001f7,61b207a4c459460a57e001f7,premier,9db935bb-ae50-4489-8a93-412ef4b1cff1,0.0,2021-12-09 08:41:56.137,2021-12-09 08:41:56.137,1.0,,0.0,0.0,0.0,0.0
61b20e51c459460a57e00201,61b20e51c459460a57e00201,premier,ad16bd3c-867b-4ffd-8d8c-cf0a40064c18,20003.0,2021-12-09 11:10:25.833,2021-12-09 11:10:45.605,1.0,SB,0.0,0.0,0.0,0.0
61b20eddc459460a57e00205,61b20eddc459460a57e00205,premier,835c2c81-49f9-4254-9dda-4d7414c548b2,0.0,2021-12-09 09:12:45.096,2021-12-09 09:12:45.096,1.0,,0.0,0.0,0.0,0.0
61b21026c459460a57e00208,61b21026c459460a57e00208,premier,25af5bc7-50a7-4a92-bba9-68c2e7f35515,0.0,2021-12-09 08:18:14.806,2021-12-09 08:18:14.806,1.0,,0.0,0.0,0.0,0.0
61b21120c459460a57e0020b,61b21120c459460a57e0020b,premier,d08779fd-0db0-4bc2-9d4b-6841c920da68,11077.0,2021-12-09 09:22:24.619,2021-12-09 09:22:35.635,1.0,SB,0.0,0.0,0.0,0.0
61b211bdc459460a57e0020f,61b211bdc459460a57e0020f,premier,586febcd-7def-40f3-9476-7a10a8dd2359,20001.0,2021-12-09 15:25:01.369,2021-12-09 15:25:21.149,1.0,SB,0.0,0.0,0.0,0.0
61b2121cc459460a57e00213,61b2121cc459460a57e00213,premier,d0d7954d-c5e7-4c42-8df4-e1284092d25f,0.0,2021-12-09 06:26:36.617,2021-12-09 06:26:36.617,1.0,,0.0,0.0,0.0,0.0
61b213b8c459460a57e00216,61b213b8c459460a57e00216,premier,9ebfdf19-b995-4cd3-8caa-4cb6e594cf1a,25602.0,2021-12-09 06:33:28.204,2021-12-10 06:19:07.790,1.0,SB,0.0,0.0,0.0,0.0
61b213e4c459460a57e0021a,61b213e4c459460a57e0021a,premier,dcd86470-4688-4bdd-b4b5-d55186ec9a2e,20023.0,2021-12-09 09:34:12.436,2021-12-09 09:34:32.231,1.0,SB,0.0,0.0,0.0,0.0
61b216f5c459460a57e0022b,61b216f5c459460a57e0022b,premier,0f419098-f89b-4633-a91c-1c60c8445e37,0.0,2021-12-09 22:47:17.731,2021-12-09 22:47:17.731,1.0,,0.0,0.0,0.0,0.0
61b217f6c459460a57e0022e,61b217f6c459460a57e0022e,premier,c6960c21-f7de-43b3-9b79-251d5479e059,20077.0,2021-12-09 09:51:34.362,2021-12-09 09:51:54.256,1.0,SB,0.0,0.0,0.0,0.0
61b2195bc459460a57e00233,61b2195bc459460a57e00233,premier,28e0ac60-1f5c-4547-b100-6d2fcc6dd39e,20002.0,2021-12-09 22:57:31.671,2021-12-09 22:59:21.148,1.0,SB,0.0,0.0,0.0,0.0
61b21bc9c459460a57e00238,61b21bc9c459460a57e00238,premier,f52aeab5-74fc-48dd-93f2-c4cb8430b39a,20713.0,2021-12-09 23:07:53.913,2021-12-09 23:11:38.239,1.0,SB,0.0,0.0,0.0,0.0
61b21d20c459460a57e00246,61b21d20c459460a57e00246,premier,57b35f16-8a54-4005-9bb7-8c3488ff8357,0.0,2021-12-09 09:13:36.256,2021-12-09 09:13:36.256,1.0,,0.0,0.0,0.0,0.0
61b21d48c459460a57e00249,61b21d48c459460a57e00249,premier,380b0f7a-123b-4f07-afe2-7cad96163ec9,40.0,2021-12-09 10:14:16.198,2021-12-09 10:19:47.909,1.0,SB,0.0,0.0,0.0,0.0
61b21de2c459460a57e0024f,61b21de2c459460a57e0024f,premier,bb294c02-d18d-455d-a8d7-66213e9148df,20003.0,2021-12-09 10:16:50.979,2021-12-09 10:17:10.934,1.0,SB,0.0,0.0,0.0,0.0
61b21e4dc459460a57e00254,61b21e4dc459460a57e00254,premier,d542d529-0c9a-482a-badd-5f93c387cb88,20002.0,2021-12-09 17:18:37.771,2021-12-09 17:18:57.509,1.0,SB,0.0,0.0,0.0,0.0
61b21e71c459460a57e0025a,61b21e71c459460a57e0025a,premier,a2fbe652-1c90-4c5c-815e-1703d696d8b4,6112.0,2021-12-09 10:19:13.004,2021-12-09 10:24:30.525,1.0,SB,0.0,0.0,0.0,0.0
61b21fcdc459460a57e00265,61b21fcdc459460a57e00265,premier,a537ef1c-a0e9-4fb3-b896-6c08291f210b,20928.0,2021-12-09 16:25:01.095,2021-12-09 16:25:09.110,1.0,SB,0.0,0.0,0.0,0.0
61b21fcdc459460a57e00268,61b21fcdc459460a57e00268,premier,f44b1598-7419-4cce-8ee2-ba0aea726726,20003.0,2021-12-09 08:25:01.701,2021-12-09 08:25:58.901,1.0,SB,0.0,0.0,0.0,0.0
61b2205ac459460a57e0026e,61b2205ac459460a57e0026e,premier,85c098bf-7892-49ee-8f9f-fcbbc81f5e3e,20002.0,2021-12-09 10:27:22.797,2021-12-09 10:27:42.710,1.0,SB,0.0,0.0,0.0,0.0
61b2215ac459460a57e00272,61b2215ac459460a57e00272,premier,90f98bfd-7d74-416b-9a4c-933dd590b07b,118236.0,2021-12-09 10:31:38.241,2021-12-09 10:33:36.272,1.0,SB,0.0,0.0,0.0,0.0
61b221efc459460a57e00277,61b221efc459460a57e00277,premier,5fbb571c-b148-4a9b-a029-fcad6ade2699,0.0,2021-12-09 10:34:07.083,2021-12-09 10:34:07.083,1.0,,0.0,0.0,0.0,0.0
61b2222bc459460a57e0027a,61b2222bc459460a57e0027a,premier,8e5006cd-de3c-4810-8830-fa00aaf89a29,20003.0,2021-12-09 10:35:07.183,2021-12-09 10:35:26.907,1.0,SB,0.0,0.0,0.0,0.0
61b222b2c459460a57e0027e,61b222b2c459460a57e0027e,premier,b6c2c152-37a4-4b06-bee4-a6d8183772c5,20002.0,2021-12-09 10:37:22.148,2021-12-09 10:46:40.576,1.0,SB,0.0,0.0,0.0,0.0
61b222cdc459460a57e00282,61b222cdc459460a57e00282,premier,b4bfd333-f5b3-414b-ae1d-1a36000e4aaa,28.0,2021-12-09 08:37:49.693,2021-12-09 09:03:37.296,1.0,SB,0.0,0.0,0.0,0.0
61b22309c459460a57e00287,61b22309c459460a57e00287,premier,6c5887dd-7c08-4064-ab4c-dce05d1544a1,20009.0,2021-12-09 10:38:49.377,2021-12-09 10:39:09.197,1.0,SB,0.0,0.0,0.0,0.0
61b2236bc459460a57e0028e,61b2236bc459460a57e0028e,premier,9ffbb647-06f9-4717-bc89-fbb4b6edd1ef,0.0,2021-12-09 09:40:27.843,2021-12-09 09:40:27.843,1.0,,0.0,0.0,0.0,0.0
61b2237ec459460a57e00293,61b2237ec459460a57e00293,premier,52367d44-8cba-452e-9d89-94d376c4e0c7,20002.0,2021-12-09 09:40:46.709,2021-12-09 09:41:06.871,1.0,SB,0.0,0.0,0.0,0.0
61b22461c459460a57e0029b,61b22461c459460a57e0029b,premier,aae352b1-9e78-4de7-bf90-e2e5a4987923,34205.0,2021-12-09 10:44:33.365,2021-12-09 10:46:50.932,1.0,SB,0.0,0.0,0.0,0.0
61b22527c459460a57e002a9,61b22527c459460a57e002a9,premier,aab2d76f-7610-4726-812d-47d20262a09e,0.0,2021-12-09 07:47:51.124,2021-12-09 07:47:51.124,1.0,,0.0,0.0,0.0,0.0
61b22566c459460a57e002ac,61b22566c459460a57e002ac,premier,d7bb473c-cb1e-4871-afcd-084df5764ecd,20002.0,2021-12-09 10:48:54.596,2021-12-09 10:49:14.485,1.0,SB,0.0,0.0,0.0,0.0
61b226a6c459460a57e002b0,61b226a6c459460a57e002b0,premier,da0d2a43-2d40-40f5-b12f-d556b9f2a51a,20001.0,2021-12-09 17:54:14.798,2021-12-09 17:54:34.458,1.0,SB,0.0,0.0,0.0,0.0
61b226d0c459460a57e002b4,61b226d0c459460a57e002b4,premier,6b5ac8b6-4af4-4863-9d66-37aa78ea9cde,20092.0,2021-12-09 10:54:56.214,2021-12-09 10:55:15.893,1.0,SB,0.0,0.0,0.0,0.0
61b226fac459460a57e002b8,61b226fac459460a57e002b8,premier,04a039da-eb47-435e-bc9a-4e3f8d6d6335,0.0,2021-12-09 10:55:38.759,2021-12-09 10:55:38.759,1.0,,0.0,0.0,0.0,0.0
61b22766c459460a57e002bb,61b22766c459460a57e002bb,premier,db1294ab-dbdd-449c-8404-817864c72da3,27675.0,2021-12-09 10:57:26.919,2021-12-09 11:31:50.030,1.0,SB,0.0,0.0,0.0,0.0
61b2279dc459460a57e002bf,61b2279dc459460a57e002bf,premier,94b71b46-0143-4bc5-b21b-7f7525ec8a58,20435.0,2021-12-09 10:58:21.289,2021-12-09 11:00:52.820,1.0,SB,0.0,0.0,0.0,0.0
61b228d9c459460a57e002c7,61b228d9c459460a57e002c7,premier,a233117b-f1ad-4109-a383-a6c911f6f5e8,26175.0,2021-12-09 21:33:37.470,2021-12-09 21:34:03.715,1.0,SB,0.0,0.0,0.0,0.0
61b22934c459460a57e002cc,61b22934c459460a57e002cc,premier,19e38854-33e9-48b4-abde-8078c71bdbd8,66354.0,2021-12-09 11:05:08.042,2021-12-09 11:06:14.279,1.0,SB,0.0,0.0,0.0,0.0
61b22a23c459460a57e002d1,61b22a23c459460a57e002d1,premier,82b01fa4-8e9c-440e-88ae-e95465d09a66,20002.0,2021-12-09 09:09:07.079,2021-12-09 09:09:27.248,1.0,SB,0.0,0.0,0.0,0.0
61b22beec459460a57e002d6,61b22beec459460a57e002d6,premier,bf4b3ad3-b5f4-48a1-a7a0-a0b3bc25a81d,19.0,2021-12-09 10:16:46.159,2021-12-09 10:23:39.298,1.0,SB,0.0,0.0,0.0,0.0
61b22dddc459460a57e002e5,61b22dddc459460a57e002e5,premier,de9d68ad-2326-4c3b-a694-a7128a86cc46,0.0,2021-12-09 21:55:01.937,2021-12-09 21:55:01.937,1.0,,0.0,0.0,0.0,0.0
61b22e71c459460a57e002eb,61b22e71c459460a57e002eb,premier,d5b805d3-3855-4e6c-9d00-49c14539ff7e,0.0,2021-12-09 19:27:29.247,2021-12-09 19:27:29.247,1.0,,0.0,0.0,0.0,0.0
61b22ed2c459460a57e002ee,61b22ed2c459460a57e002ee,premier,12c0671f-d12b-41c9-8013-dba071c4c76f,20017.0,2021-12-09 21:59:06.537,2021-12-09 21:59:24.849,1.0,SB,0.0,0.0,0.0,0.0
61b230ebc459460a57e002f4,61b230ebc459460a57e002f4,premier,b63d2c2b-fcde-40f8-b18c-8e314c32427d,20003.0,2021-12-09 11:38:03.301,2021-12-09 11:40:04.487,1.0,SB,0.0,0.0,0.0,0.0
61b2312bc459460a57e002fa,61b2312bc459460a57e002fa,premier,809f8d38-5059-4946-aed4-b4c1fa18fb1e,23910.0,2021-12-09 10:39:07.102,2021-12-09 10:44:57.706,1.0,SB,0.0,0.0,0.0,0.0
61b2313bc459460a57e002ff,61b2313bc459460a57e002ff,premier,de77debc-89ea-4be2-bb65-6a97309c74f1,454767.0,2021-12-09 10:39:23.106,2021-12-09 12:41:35.787,1.0,SB,0.0,0.0,0.0,0.0
61b231f6c459460a57e00307,61b231f6c459460a57e00307,premier,d6e9caab-43ef-4b11-af24-5bde35a24b07,20004.0,2021-12-09 08:42:30.227,2021-12-09 08:42:50.066,1.0,SB,0.0,0.0,0.0,0.0
61b2320bc459460a57e0030b,61b2320bc459460a57e0030b,premier,fbd28e6d-9789-4c7c-8706-f0b71c046df6,20002.0,2021-12-09 08:42:51.612,2021-12-09 08:43:11.407,1.0,SB,0.0,0.0,0.0,0.0
61b23426c459460a57e00317,61b23426c459460a57e00317,premier,86b5acb5-dc25-4dfd-a23e-d61d3354fe2d,0.0,2021-12-10 01:51:50.159,2021-12-10 01:51:50.159,1.0,,0.0,0.0,0.0,0.0
61b234d5c459460a57e0031a,61b234d5c459460a57e0031a,premier,d017fcde-ed90-41f2-ba6a-3e531c19f4bd,56658.0,2021-12-09 18:54:45.329,2021-12-09 18:55:42.119,1.0,SB,0.0,0.0,0.0,0.0
61b23515c459460a57e0031f,61b23515c459460a57e0031f,premier,89ed92c1-0eb0-461e-9081-94b1a655619b,20108.0,2021-12-09 10:55:49.562,2021-12-09 10:56:09.501,1.0,SB,0.0,0.0,0.0,0.0
61b23641c459460a57e00323,61b23641c459460a57e00323,premier,239ad022-c774-40cb-9deb-53e01c35fedd,20001.0,2021-12-09 12:00:49.585,2021-12-09 12:01:09.097,1.0,SB,0.0,0.0,0.0,0.0
61b236a1c459460a57e00328,61b236a1c459460a57e00328,premier,0dd3d1fc-28e2-4404-9cc1-730d8e2a906c,60000.0,2021-12-09 09:02:25.028,2021-12-09 09:05:48.445,1.0,SB,0.0,0.0,0.0,0.0
61b23839c459460a57e00335,61b23839c459460a57e00335,premier,127390c8-3fd0-473c-a381-f109283a47e0,20002.0,2021-12-09 09:09:13.288,2021-12-09 09:09:33.632,1.0,SB,0.0,0.0,0.0,0.0
61b2383bc459460a57e00338,61b2383bc459460a57e00338,premier,b4243f77-37dc-4018-affe-91ad072370e3,20009.0,2021-12-09 09:09:15.185,2021-12-09 09:09:35.380,1.0,SB,0.0,0.0,0.0,0.0
61b23846c459460a57e0033b,61b23846c459460a57e0033b,premier,602bd5eb-e8b1-48f2-af62-719d3afa5506,27070.0,2021-12-10 01:09:26.890,2021-12-10 01:20:14.247,1.0,SB,0.0,0.0,0.0,0.0
61b23a82c459460a57e00343,61b23a82c459460a57e00343,premier,df529fb1-df1e-4bf0-b4c0-457d6dc33a75,0.0,2021-12-09 22:18:58.089,2021-12-09 22:18:58.089,1.0,,0.0,0.0,0.0,0.0
61b23be1c459460a57e00348,61b23be1c459460a57e00348,premier,8712c98a-7f93-4a2b-bf9a-90f35530f304,20004.0,2021-12-09 12:24:49.044,2021-12-09 12:25:08.957,1.0,SB,0.0,0.0,0.0,0.0
61b23befc459460a57e0034b,61b23befc459460a57e0034b,premier,482e42c0-7366-4532-97d8-5ab6ae2fe8d1,20001.0,2021-12-09 12:25:03.322,2021-12-09 12:25:47.250,1.0,SB,0.0,0.0,0.0,0.0
61b23cfac459460a57e00351,61b23cfac459460a57e00351,premier,6c14e66c-04df-43ea-b876-21bd777d88f8,0.0,2021-12-09 18:29:30.467,2021-12-09 18:29:30.467,1.0,,0.0,0.0,0.0,0.0
61b23dd9c459460a57e00354,61b23dd9c459460a57e00354,premier,d403ae24-64bf-4bd7-92d2-37457851b77d,20001.0,2021-12-09 12:33:13.589,2021-12-09 12:33:33.337,1.0,SB,0.0,0.0,0.0,0.0
61b23df6c459460a57e00359,61b23df6c459460a57e00359,premier,3dac9f3e-7c1d-461f-8bc6-984659e110f3,6073.0,2021-12-09 17:33:42.749,2021-12-09 17:33:48.792,1.0,SB,0.0,0.0,0.0,0.0
61b23e71c459460a57e0035d,61b23e71c459460a57e0035d,premier,a9c887cb-6400-410f-b44a-38ea11801e06,20002.0,2021-12-09 11:35:45.104,2021-12-09 11:37:27.164,1.0,SB,0.0,0.0,0.0,0.0
61b23e83c459460a57e00360,61b23e83c459460a57e00360,premier,93cd3e5a-c5cd-4832-88af-de7ad1b74b4e,19992.0,2021-12-09 11:36:03.507,2021-12-09 14:58:18.799,1.0,SB,0.0,0.0,0.0,0.0
61b23eadc459460a57e00367,61b23eadc459460a57e00367,premier,78e032c8-7082-4830-8be5-b96254c9475b,0.0,2021-12-09 12:36:45.596,2021-12-09 12:36:45.596,1.0,,0.0,0.0,0.0,0.0
61b2404cc459460a57e0036c,61b2404cc459460a57e0036c,premier,593a5574-b1be-439c-a186-194ce896f613,0.0,2021-12-09 12:43:40.967,2021-12-09 12:43:40.967,1.0,,0.0,0.0,0.0,0.0
61b242f2c459460a57e0036f,61b242f2c459460a57e0036f,premier,9a4abfe0-c199-4929-9fd2-a49bbcd562cb,20006.0,2021-12-09 11:54:58.655,2021-12-09 21:18:04.692,1.0,SB,0.0,0.0,0.0,0.0
61b2432fc459460a57e00372,61b2432fc459460a57e00372,premier,db1d4165-4567-43f6-980f-252f7b4758e0,0.0,2021-12-09 12:55:59.082,2021-12-09 12:55:59.082,1.0,,0.0,0.0,0.0,0.0
61b24371c459460a57e00375,61b24371c459460a57e00375,premier,4aac5ebc-7429-425b-809b-1a9c2326dcdc,17.0,2021-12-09 12:57:05.727,2021-12-09 12:59:52.532,1.0,SB,0.0,0.0,0.0,0.0
61b24416c459460a57e0037d,61b24416c459460a57e0037d,premier,5a67859f-dcf6-4458-89bb-fccf416a2238,0.0,2021-12-09 12:59:50.683,2021-12-09 12:59:50.683,1.0,,0.0,0.0,0.0,0.0
61b2449dc459460a57e00381,61b2449dc459460a57e00381,premier,d33c4da1-c49f-43ad-93ac-2de2d9298e49,158413.0,2021-12-09 23:47:05.562,2021-12-09 23:49:43.602,1.0,SB,0.0,0.0,0.0,0.0
61b244b7c459460a57e00385,61b244b7c459460a57e00385,premier,a2f3f5b7-7e27-4280-bd34-67101dad082e,20001.0,2021-12-09 13:02:31.832,2021-12-09 13:03:29.533,1.0,SB,0.0,0.0,0.0,0.0
61b2458cc459460a57e0038b,61b2458cc459460a57e0038b,premier,070ad103-bca1-4ed4-a7b4-f2b03be8ca09,0.0,2021-12-09 13:06:04.712,2021-12-09 13:06:04.712,1.0,,0.0,0.0,0.0,0.0
61b2462fc459460a57e0038e,61b2462fc459460a57e0038e,premier,171000bd-05a6-4873-93cb-6314c042ed24,20001.0,2021-12-09 13:08:47.190,2021-12-09 13:09:07.070,1.0,SB,0.0,0.0,0.0,0.0
61b246acc459460a57e00392,61b246acc459460a57e00392,premier,6c543e58-d3eb-4afe-9268-b7b498fc7369,0.0,2021-12-09 19:10:52.912,2021-12-09 19:10:52.912,1.0,,0.0,0.0,0.0,0.0
61b24759c459460a57e00395,61b24759c459460a57e00395,premier,496f06fe-b27d-4d1f-a2e6-f9c10b1a5edf,20012.0,2021-12-09 13:13:45.203,2021-12-09 13:14:05.059,1.0,SB,0.0,0.0,0.0,0.0
61b248acc459460a57e00399,61b248acc459460a57e00399,premier,69907eb1-ba69-416d-8af5-917bfdde1fd7,0.0,2021-12-09 13:19:24.321,2021-12-09 13:19:24.321,1.0,,0.0,0.0,0.0,0.0
61b24998c459460a57e0039c,61b24998c459460a57e0039c,premier,8a9519da-eb4e-4873-a53e-3cf896edecf4,20003.0,2021-12-09 13:23:20.846,2021-12-09 13:23:40.448,1.0,SB,0.0,0.0,0.0,0.0
61b24a15c459460a57e003a0,61b24a15c459460a57e003a0,premier,005bf8c3-7f7a-41b9-91b7-87700d64c434,20001.0,2021-12-09 13:25:25.200,2021-12-09 13:26:18.054,1.0,SB,0.0,0.0,0.0,0.0
61b24a4ec459460a57e003a4,61b24a4ec459460a57e003a4,premier,753fc715-fe99-4034-ac36-6dcbc65ffd2a,20003.0,2021-12-09 18:26:22.904,2021-12-09 18:26:42.652,1.0,SB,0.0,0.0,0.0,0.0
61b24b80c459460a57e003a8,61b24b80c459460a57e003a8,premier,cc469748-5e5d-4ab8-b103-399179e26123,20001.0,2021-12-09 10:31:28.869,2021-12-09 10:41:32.500,1.0,SB,0.0,0.0,0.0,0.0
61b24baec459460a57e003ab,61b24baec459460a57e003ab,premier,c146dca6-0703-4ae3-827f-a7ced0009ff6,6875.0,2021-12-09 13:32:14.259,2021-12-09 13:33:06.567,1.0,SB,0.0,0.0,0.0,0.0
61b24c20c459460a57e003b6,61b24c20c459460a57e003b6,premier,983b39a0-e39a-4f2f-9ebd-016aa5117741,20090.0,2021-12-09 13:34:08.656,2021-12-09 13:45:41.240,1.0,SB,0.0,0.0,0.0,0.0
61b24d57c459460a57e003c1,61b24d57c459460a57e003c1,premier,1fbd4f2d-a544-43e1-b4fa-9373bdc33fe7,0.0,2021-12-09 13:39:19.596,2021-12-09 13:39:19.596,1.0,,0.0,0.0,0.0,0.0
61b24d72c459460a57e003c4,61b24d72c459460a57e003c4,premier,6efb100f-0b09-420d-bab3-fd2fc28a553e,20672.0,2021-12-09 12:39:46.569,2021-12-09 12:40:07.008,1.0,SB,0.0,0.0,0.0,0.0
61b24e2ac459460a57e003ca,61b24e2ac459460a57e003ca,premier,5dc3acaf-48c4-48fa-ab69-4951c87fcc17,20000.0,2021-12-09 13:42:50.658,2021-12-09 13:44:32.364,1.0,SB,0.0,0.0,0.0,0.0
61b24f08c459460a57e003d4,61b24f08c459460a57e003d4,premier,11de8197-f480-4adf-9497-e6fd0aef263b,20001.0,2021-12-09 13:46:32.048,2021-12-09 13:46:51.892,1.0,SB,0.0,0.0,0.0,0.0
61b2509cc459460a57e003d8,61b2509cc459460a57e003d8,premier,4312adfe-d250-4e11-b442-8d66326780ae,20808.0,2021-12-09 12:53:16.058,2021-12-09 12:53:36.731,1.0,SB,0.0,0.0,0.0,0.0
61b2510fc459460a57e003dc,61b2510fc459460a57e003dc,premier,49c98025-9d89-4506-af98-b7adccfd64f2,20001.0,2021-12-09 13:55:11.688,2021-12-09 13:58:07.713,1.0,SB,0.0,0.0,0.0,0.0
61b25295c459460a57e003e1,61b25295c459460a57e003e1,premier,880cd583-a81b-4e8e-9a75-eb05ea4edf0d,25918.0,2021-12-09 13:01:41.105,2021-12-09 13:15:32.927,1.0,SB,0.0,0.0,0.0,0.0
61b252e4c459460a57e003e5,61b252e4c459460a57e003e5,premier,0f4c2c3e-e2eb-47c0-a96a-baef5f22e704,20005.0,2021-12-09 13:03:00.827,2021-12-09 13:06:04.960,1.0,SB,0.0,0.0,0.0,0.0
61b25325c459460a57e003ec,61b25325c459460a57e003ec,premier,73b16918-71bf-47a3-830d-7f9158ee058d,0.0,2021-12-10 03:04:05.840,2021-12-10 03:04:05.840,1.0,,0.0,0.0,0.0,0.0
61b2537ec459460a57e003f8,61b2537ec459460a57e003f8,premier,27417ac8-68a6-4c81-91c2-d7dfbe94183a,20009.0,2021-12-09 13:05:34.539,2021-12-09 13:05:54.485,1.0,SB,0.0,0.0,0.0,0.0
61b25389c459460a57e003fb,61b25389c459460a57e003fb,premier,5d894405-751c-484a-9105-96249efe7271,20001.0,2021-12-09 23:05:45.763,2021-12-09 23:06:05.314,1.0,SB,0.0,0.0,0.0,0.0
61b253fcc459460a57e00404,61b253fcc459460a57e00404,premier,933c738f-9f9b-4503-b511-a1e1dc5d4bf1,24948.0,2021-12-09 11:07:40.900,2021-12-09 11:08:18.128,1.0,,0.0,0.0,0.0,0.0
61b25542c459460a57e00412,61b25542c459460a57e00412,premier,0459d5ca-0297-4793-b33b-22a9fe1fbf11,20367.0,2021-12-09 14:13:06.465,2021-12-09 14:13:26.719,1.0,SB,0.0,0.0,0.0,0.0
61b25544c459460a57e00415,61b25544c459460a57e00415,premier,5d8084a8-910e-4899-9d2c-04e6456f5dcd,36708.0,2021-12-09 14:13:08.161,2021-12-09 14:13:44.664,1.0,SB,0.0,0.0,0.0,0.0
61b255f0c459460a57e0041e,61b255f0c459460a57e0041e,premier,89d2ffd2-887c-4343-b3e0-ebe4fafea3ea,0.0,2021-12-09 14:16:00.335,2021-12-09 14:16:00.335,1.0,,0.0,0.0,0.0,0.0
61b25602c459460a57e00421,61b25602c459460a57e00421,premier,c6290c9f-f2e7-443a-9d5d-3bbce4fa5416,0.0,2021-12-09 21:16:18.753,2021-12-09 21:16:18.753,1.0,,0.0,0.0,0.0,0.0
61b25641c459460a57e00424,61b25641c459460a57e00424,premier,e6758521-b284-4092-b0e6-9494011d6d5b,20001.0,2021-12-09 13:17:21.994,2021-12-09 13:17:41.660,1.0,SB,0.0,0.0,0.0,0.0
61b2564ec459460a57e00427,61b2564ec459460a57e00427,premier_staging,726513ea-daa0-420b-8f24-0312407fe7c1,0.0,2021-12-09 11:17:34.304,2021-12-09 11:17:34.304,1.0,,0.0,0.0,0.0,0.0
61b256a1c459460a57e0042b,61b256a1c459460a57e0042b,premier,f4bf3db4-3b13-4595-98e1-1536a4b4b742,20004.0,2021-12-09 14:18:57.832,2021-12-09 14:22:22.390,1.0,SB,0.0,0.0,0.0,0.0
61b258a9c459460a57e00434,61b258a9c459460a57e00434,premier,61b974c4-6e14-4782-9609-076b6df30a59,20585.0,2021-12-09 14:27:37.795,2021-12-09 14:27:58.225,1.0,SB,0.0,0.0,0.0,0.0
61b258adc459460a57e00437,61b258adc459460a57e00437,premier,9110e6bc-9d2f-4038-9203-ebcac8f19b1e,20001.0,2021-12-09 13:27:41.246,2021-12-09 13:42:20.743,1.0,SB,0.0,0.0,0.0,0.0
61b25960c459460a57e0043e,61b25960c459460a57e0043e,premier,a2602f30-b39e-41cd-87f4-467de6ce8404,30400.0,2021-12-09 11:30:40.027,2021-12-09 11:31:10.563,1.0,SB,0.0,0.0,0.0,0.0
61b259a9c459460a57e00443,61b259a9c459460a57e00443,premier,e3439108-79ca-4d85-9839-df074ed88577,33792.0,2021-12-09 14:31:53.232,2021-12-09 14:33:33.787,1.0,SB,0.0,0.0,0.0,0.0
61b259c3c459460a57e00447,61b259c3c459460a57e00447,premier,db732a24-a74d-4e9f-afc4-10bc837d1baf,0.0,2021-12-09 16:32:19.107,2021-12-09 16:32:19.107,1.0,,0.0,0.0,0.0,0.0
61b25ae7c459460a57e00451,61b25ae7c459460a57e00451,premier,ec4526ec-76b9-4a9b-af94-84ce68c94482,20106.0,2021-12-09 14:37:11.861,2021-12-09 14:37:31.877,1.0,SB,0.0,0.0,0.0,0.0
61b25aedc459460a57e00454,61b25aedc459460a57e00454,premier,2f9eb828-7f04-443b-9b57-768a4cb674d1,6870.0,2021-12-09 19:37:17.352,2021-12-09 19:37:23.754,1.0,SB,0.0,0.0,0.0,0.0
61b25cb7c459460a57e00463,61b25cb7c459460a57e00463,premier,c5310e98-aced-45ea-b828-e686b822b580,0.0,2021-12-10 03:44:55.388,2021-12-10 03:44:55.388,1.0,,0.0,0.0,0.0,0.0
61b25ccec459460a57e00466,61b25ccec459460a57e00466,premier,f6ea61f0-d494-41cd-ba2a-1aad4198e8eb,0.0,2021-12-10 03:45:18.641,2021-12-10 03:45:18.641,1.0,,0.0,0.0,0.0,0.0
61b25ce6c459460a57e00469,61b25ce6c459460a57e00469,premier,43b34e7f-0ed1-4da2-83c2-e630a913b568,20002.0,2021-12-09 14:45:42.576,2021-12-09 14:49:21.836,1.0,SB,0.0,0.0,0.0,0.0
61b25dadc459460a57e00472,61b25dadc459460a57e00472,premier,8e3ca571-8981-4644-b5d1-f5aae9fa8fda,36.0,2021-12-09 14:49:01.156,2021-12-09 15:37:43.736,1.0,SB,0.0,0.0,0.0,0.0
61b25dccc459460a57e00477,61b25dccc459460a57e00477,premier,d849ff6b-f0e5-4d2b-85e6-dbedd0d6aec6,40221.0,2021-12-09 13:49:32.030,2021-12-09 13:50:11.846,1.0,SB,0.0,0.0,0.0,0.0
61b25f02c459460a57e00485,61b25f02c459460a57e00485,premier,07bc66bf-17bd-4a99-87e8-1c7e2151188a,20001.0,2021-12-09 14:54:42.250,2021-12-09 14:55:02.068,1.0,SB,0.0,0.0,0.0,0.0
61b25fcdc459460a57e00489,61b25fcdc459460a57e00489,premier,b9bf4be5-792a-4c04-8639-50aa53382e1e,20012.0,2021-12-09 13:58:05.783,2021-12-09 14:00:46.179,1.0,SB,0.0,0.0,0.0,0.0
61b26048c459460a57e00493,61b26048c459460a57e00493,premier,3d9f58a8-5433-40ba-b5ee-c589990c0931,0.0,2021-12-09 13:00:08.255,2021-12-09 13:00:08.255,1.0,,0.0,0.0,0.0,0.0
